accountID,num_of_pymt,avg_pymt_amount,last_payment_date
5545273,6,22.02,2016-06-27
5578060,3,3.87,2016-08-27
5581441,3,4,2016-07-22
5581444,8,7.5,2016-05-19
5585405,8,5,2016-07-24
5587218,8,25.75,2016-08-16
5590886,29,6.35,2016-08-31
5591112,3,10,2016-08-18
5593964,9,18.75,2016-08-10
5596484,4,62.5,2016-03-30
5609279,7,21.43,2016-08-13
5630945,4,37.5,2016-02-08
5633297,2,10,2016-04-12
5637146,7,2.86,2016-06-23
5653344,2,2.5,2016-04-25
5659327,7,6.22,2016-08-27
5665512,7,2.86,2016-08-07
5693480,16,6.69,2016-08-22
5694451,3,3.33,2016-02-23
5695504,5,6,2016-08-19
5696225,2,6,2016-06-29
5696874,7,5.69,2016-05-04
5719567,2,5,2016-03-09
5720982,6,12.5,2016-08-07
5721970,4,17.5,2016-04-13
5771038,2,50,2016-03-28
5778223,2,8.5,2016-06-16
5778886,2,6,2016-04-08
5781263,2,2.5,2016-04-18
5781502,2,27,2016-04-14
5806614,2,3.5,2016-06-13
5806760,2,29.63,2016-07-02
5817626,4,1.75,2016-08-02
5826364,4,4.25,2016-08-26
5829862,2,1.5,2016-07-20
5033070,5,5,2016-02-05
5066681,4,33.75,2016-05-20
5096807,14,9.64,2016-08-08
5104809,9,17.22,2016-09-03
5139098,7,50,2016-08-29
5193561,4,30.45,2016-08-01
5202695,3,7.5,2016-06-22
5236087,3,33.33,2016-05-23
5248818,3,18.75,2016-06-06
5272105,12,13.92,2016-05-23
5284374,6,7.5,2016-05-26
5298464,3,2.09,2016-06-28
5318030,2,28.5,2016-04-22
5326678,7,2.14,2016-06-21
5335778,6,46.75,2016-07-24
5346694,7,8.57,2016-08-19
5350993,12,2.12,2016-08-15
5401278,12,17.59,2016-06-28
5402929,2,5,2016-04-16
5431098,4,2.5,2016-06-13
5431386,6,23.58,2016-04-06
5435814,6,16.67,2016-03-26
5747582,4,10.75,2016-06-10
5749959,2,1,2016-03-06
5752976,5,5,2016-08-15
5784891,2,23.2,2016-04-22
5800899,2,30,2016-07-02
5806971,2,4.11,2016-08-02
5807074,2,5,2016-06-14
5818300,5,9.97,2016-08-27
5827881,2,15,2016-07-14
5836760,3,3.55,2016-08-31
5842668,2,4,2016-08-15
5844876,2,6,2016-08-17
5847785,2,11.99,2016-08-27
5461102,2,25,2016-02-16
5471800,13,12.53,2016-08-10
5512785,2,25,2016-06-21
5518852,4,12.5,2016-08-08
5539348,3,3.33,2016-03-12
5539505,21,6.55,2016-08-25
5549425,15,1.67,2016-07-13
5569130,3,10,2016-04-12
5573731,16,2.08,2016-08-24
5583846,4,9.59,2016-08-18
5590839,8,4.94,2016-08-31
5596716,20,2.75,2016-04-05
5627794,6,9.17,2016-08-19
5635826,4,2.88,2016-05-27
5647377,8,2.49,2016-08-29
5658616,4,6.98,2016-08-25
5661058,5,7,2016-05-12
5667048,2,14.5,2016-05-28
5696403,8,7.03,2016-08-22
5708988,2,2.5,2016-02-20
5712258,5,8.03,2016-05-17
5725192,2,27.25,2016-02-15
5726595,2,2.5,2016-03-15
5735887,2,12.5,2016-08-10
5750921,12,6,2016-09-02
5745489,5,5,2016-05-23
5750145,6,8.42,2016-08-31
5750385,2,3.5,2016-03-01
5753730,3,22.38,2016-08-07
5755680,2,17.5,2016-03-14
5772217,3,4.64,2016-03-23
5772887,2,4,2016-04-05
5785858,2,5.63,2016-07-22
5789081,2,4.08,2016-08-16
5799825,2,5,2016-08-09
5815447,2,5,2016-08-31
5827542,3,55.5,2016-07-28
5832055,2,10,2016-08-17
5835295,2,5,2016-08-02
5842963,4,28,2016-08-14
5844888,2,7.11,2016-08-17
5848413,2,1.87,2016-08-24
5186283,3,6.67,2016-08-21
5195492,5,15,2016-08-09
5210167,3,16.67,2016-06-21
5215842,18,3.61,2016-08-31
5259013,7,12,2016-07-27
5265424,2,2.5,2016-08-31
5268808,2,49.09,2016-07-24
5302109,5,4,2016-08-02
5308081,2,50,2016-08-02
5309261,3,1.9,2016-04-14
5315992,54,3.49,2016-08-31
5348633,12,7.45,2016-08-28
5354194,7,4.86,2016-04-30
5364747,2,12.5,2016-08-11
5385791,5,30,2016-08-31
5390203,2,5.8,2016-08-26
5396296,2,36.67,2016-08-07
5398403,3,20.19,2016-06-23
5408970,25,36.4,2016-07-14
5411402,5,5,2016-08-18
5561255,2,5,2016-08-24
5752040,11,4.82,2016-07-22
5770004,3,13.33,2016-04-20
5780712,2,11.4,2016-04-12
5788439,2,28.8,2016-05-08
5796680,2,7.5,2016-05-23
5797582,2,4.8,2016-08-22
5807367,4,4.25,2016-09-01
5809713,2,15,2016-08-30
5839374,2,19.5,2016-08-07
5848655,3,3.66,2016-08-26
5458718,5,5.7,2016-04-08
5483516,3,9.08,2016-02-05
5494796,4,44.25,2016-08-26
5509607,17,0.59,2016-08-24
5521630,2,2.73,2016-08-02
5534201,2,12.5,2016-07-20
5542233,3,8.33,2016-04-06
5550253,8,6.98,2016-08-10
5562849,3,5.19,2016-04-10
5576208,2,5.7,2016-05-01
5591584,23,6.53,2016-08-31
5592553,20,13.85,2016-08-25
5594564,6,8.33,2016-06-23
5605949,4,11.97,2016-08-18
5623087,7,4.01,2016-08-18
5624591,2,5,2016-02-18
5626816,3,1.67,2015-08-27
5627797,11,3.18,2016-08-12
5627885,16,8.73,2016-07-19
5632689,3,3.33,2016-07-12
5650641,3,18.17,2016-02-12
5651169,6,3.33,2016-06-15
5657530,6,7.35,2016-08-31
5662457,20,6.58,2016-08-22
5664403,7,8.57,2016-08-31
5665598,2,12.5,2016-04-15
5665695,3,38.15,2016-02-22
5689910,6,10,2016-06-12
5695315,5,3.63,2016-08-19
5695663,3,3.83,2016-06-29
5707398,4,14.19,2016-08-23
5712769,10,6.5,2016-08-08
5744359,5,10,2016-08-31
5722028,6,5,2016-03-16
5728816,4,18.75,2016-06-21
5734292,4,7.5,2016-08-30
5736390,3,3.72,2016-08-02
5754716,7,11.88,2016-08-14
5778135,2,17.5,2016-08-29
5778612,3,25,2016-05-30
5779125,2,14,2016-04-08
5785188,3,4,2016-06-02
5786178,6,13.16,2016-06-09
5813131,2,1.5,2016-06-20
5795199,3,0.66,2016-06-09
5798501,2,15,2016-06-17
5799407,3,6.96,2016-07-11
5800981,2,11.14,2016-06-09
5804074,4,4.25,2016-08-31
5806060,5,6.85,2016-08-13
5807664,2,4.74,2016-07-21
5808935,5,4.4,2016-08-22
5814832,2,3.5,2016-08-19
5817413,2,11.6,2016-07-23
5824675,3,4.36,2016-08-22
5829826,2,11,2016-08-23
5849075,2,9.81,2016-08-30
5843103,3,5.66,2016-09-01
5845693,3,3.1,2016-08-20
5047610,2,2.5,2016-08-01
5051897,21,20,2016-09-02
5058942,5,20,2016-07-13
5062541,3,13.33,2016-08-28
5077394,30,6,2016-07-06
5080398,14,0.71,2016-03-06
5116619,15,37.4,2016-08-25
5459904,17,1.98,2016-07-12
5142959,32,14.69,2016-08-31
5205286,5,3,2016-06-01
5217774,10,5,2016-08-17
5247464,7,8.06,2016-08-10
5251498,3,18.17,2016-02-18
5261168,5,28.65,2016-05-09
5279185,4,12.56,2016-08-17
5288399,5,6.61,2016-08-31
5303366,4,13.28,2016-04-28
5311249,2,5.8,2016-05-20
5344659,3,95,2016-04-21
5345305,10,8.65,2016-06-30
5368808,2,6.92,2016-08-23
5401481,9,12.22,2016-08-11
5402182,12,17.08,2016-08-17
5448051,5,1,2016-05-26
5533144,12,5.42,2016-08-01
5741548,2,15,2016-02-12
5750481,3,26,2016-05-15
5789773,2,4.85,2016-07-05
5797795,2,2.4,2016-05-26
5800149,2,85.7,2016-06-14
5802772,2,8.78,2016-06-03
5816400,2,5,2016-06-21
5827787,3,6.79,2016-07-20
5841656,5,19,2016-08-22
5462430,3,3.33,2016-08-08
5478949,2,2.73,2016-08-31
5505190,2,17.28,2016-07-12
5513126,2,5,2016-07-08
5517707,3,8.33,2016-06-05
5526222,15,11.25,2016-08-10
5532298,7,10,2016-06-06
5536805,2,5,2016-06-25
5539344,2,19.33,2016-07-15
5572024,5,5,2016-04-01
5551919,17,4.71,2016-09-03
5556289,4,31.25,2016-06-23
5563287,4,18.75,2016-08-28
5572108,12,43.46,2016-07-10
5638270,2,5,2016-08-22
5655197,3,5,2016-06-12
5665170,2,14.5,2016-05-06
5681280,4,1.75,2016-08-24
5695340,4,2.85,2016-04-18
5700643,3,3.29,2016-08-29
5703709,5,8,2016-06-13
5709460,2,12.5,2016-02-11
5709980,4,12.51,2016-07-21
5726981,3,3.33,2016-08-09
5731987,2,5.8,2016-06-27
5732287,9,14.09,2016-08-03
5736437,3,3.33,2016-03-03
5739898,10,4.4,2016-09-01
5737100,3,10,2016-08-04
5738361,2,6.77,2016-03-12
5738881,2,7.48,2016-02-08
5741496,2,25,2016-06-13
5743116,3,11.56,2016-02-23
5746623,6,10.65,2016-08-19
5751942,3,27.83,2016-08-02
5772597,2,7.5,2016-05-28
5775946,2,15,2016-06-06
5782494,5,14.8,2016-05-18
5789180,3,7.24,2016-08-18
5793669,3,16.6,2016-05-15
5800408,6,29,2016-08-17
5800652,3,10.94,2016-06-05
5802945,2,6,2016-06-06
5803986,6,99.99,2016-07-12
5816498,4,4.5,2016-06-29
5816880,2,4.78,2016-07-01
5820256,2,19.19,2016-07-02
5822530,4,5.25,2016-07-07
5826152,2,3.5,2016-08-15
5842340,3,4.87,2016-08-12
5068135,6,14.17,2016-06-29
5103759,8,10,2016-07-04
5103825,7,157.14,2016-08-13
5155870,7,5,2016-07-04
5201115,3,25,2016-06-23
5208315,5,2.18,2016-08-13
5235196,11,13.64,2016-08-22
5235266,2,7.5,2016-08-16
5236086,7,6.43,2016-08-22
5247329,3,11.67,2016-07-01
5264458,3,9.5,2016-04-19
5266990,4,28.38,2016-04-19
5278969,4,42.25,2016-08-23
5279120,11,45.45,2016-06-13
5282162,11,3.64,2016-07-28
5285774,5,9,2016-08-10
5301165,12,4.58,2016-08-21
5305904,3,8.33,2016-06-27
5337081,3,13.33,2016-08-18
5338005,26,7.31,2016-08-26
5346667,3,3.33,2016-05-02
5351998,4,18.75,2015-11-27
5392033,15,2,2016-06-22
5427311,13,3.61,2016-03-16
5440570,3,8.33,2016-05-18
5442018,10,3.5,2016-07-29
5445463,5,50,2016-08-25
5447834,6,1.9,2016-04-13
5462088,2,14.25,2016-08-31
5527972,5,1.09,2016-03-24
5750540,2,15,2016-05-19
5750840,2,5.49,2016-05-21
5754439,2,4,2016-03-26
5756335,2,1,2016-03-22
5772035,4,5.5,2016-08-05
5790211,2,8.5,2016-05-09
5790931,6,6.75,2016-08-03
5797672,3,6.67,2016-08-01
5800958,3,22.19,2016-06-03
5477121,3,3.75,2016-06-27
5479367,2,5.7,2016-04-07
5518547,2,5.41,2016-04-21
5518323,3,3.83,2016-08-23
5533129,8,8.13,2016-08-31
5533697,3,15,2016-08-23
5554983,2,12.5,2016-07-14
5556900,9,44.22,2016-09-02
5570513,6,3.75,2016-08-01
5570902,11,12.86,2016-06-23
5572462,2,15.66,2016-05-13
5573216,5,11,2016-07-31
5585741,3,5.48,2016-08-15
5596729,6,6.56,2016-08-10
5606181,30,9.67,2016-08-26
5607486,4,1.25,2016-02-11
5620571,11,7.65,2016-08-30
5656756,4,6.25,2016-08-08
5660077,2,12.5,2016-04-21
5665254,7,8.11,2016-05-04
5662375,3,1.67,2016-08-09
5664378,3,6.67,2016-06-14
5697707,28,5.71,2016-08-31
5698186,6,10,2016-08-31
5698274,4,2.5,2016-02-28
5700615,5,15,2016-03-21
5701535,4,12.5,2016-02-29
5702880,8,25,2016-07-04
5723130,5,31.87,2016-07-12
5729144,6,11.67,2016-08-29
5736068,6,6.66,2016-04-12
5736615,2,2.5,2016-02-09
5740121,3,5.33,2016-04-24
5746947,2,4,2016-04-09
5746789,2,5.58,2016-04-05
5751200,2,6.5,2016-03-03
5760709,2,6.47,2016-03-14
5772710,2,1.5,2016-03-24
5774310,2,1.99,2016-04-12
5780627,2,7.5,2016-06-21
5791868,2,5,2016-05-13
5796722,3,5.66,2016-05-19
5799109,2,2.5,2016-05-31
5801730,3,4,2016-07-26
5830083,2,4,2016-07-19
5834177,2,16.97,2016-08-15
5834364,2,33.3,2016-07-29
5848660,3,2.51,2016-08-25
5068577,5,37,2016-04-12
5087057,2,125,2016-08-16
5122085,3,5.63,2016-07-08
5189755,20,4.25,2016-08-29
5201330,3,9.5,2016-04-18
5201624,6,8.33,2016-05-14
5217520,23,0.87,2016-07-19
5277722,3,1.93,2016-05-15
5304023,2,2.85,2016-08-02
5347248,4,7.25,2016-06-05
5347305,5,45,2016-08-24
5373837,2,2.5,2016-06-09
5387465,6,1.67,2016-06-18
5415940,10,10.7,2016-07-26
5428809,2,5.7,2016-08-07
5429864,5,15,2016-07-04
5433045,5,7,2016-08-06
5433222,2,13.88,2016-09-01
5450739,6,4.17,2016-08-11
5451527,4,6.25,2016-06-26
5573010,2,25,2016-08-16
5594220,9,4.44,2016-07-18
5751138,5,8,2016-07-25
5767869,4,7.48,2016-06-30
5770749,3,4.66,2016-05-06
5796479,3,23.66,2016-08-11
5830619,3,4,2016-08-30
5841539,3,4.33,2016-08-16
5846408,2,16.65,2016-08-20
5465993,5,50,2016-05-24
5483470,2,11.35,2016-08-18
5484968,2,2.85,2016-04-19
5510028,10,5.61,2016-08-08
5515979,5,25,2016-04-21
5516564,4,6.25,2016-08-13
5520045,3,1.67,2016-06-30
5522490,2,16.6,2016-08-08
5534073,6,5,2016-08-28
5544639,6,1.67,2016-03-01
5545324,2,85.49,2016-07-08
5552633,3,8.7,2016-08-31
5559383,8,3.75,2016-07-29
5578610,11,3.64,2016-03-25
5578692,5,11.1,2016-07-05
5588086,5,4.5,2016-08-20
5594358,5,9.09,2016-08-16
5594482,6,8.33,2016-05-03
5606288,17,10.59,2016-08-30
5610652,4,2.5,2016-08-22
5612368,12,3.75,2016-06-30
5616926,6,18.17,2016-03-29
5617803,2,25,2016-08-29
5622667,3,6.67,2016-04-22
5634998,16,6.43,2016-08-17
5659016,2,27.75,2016-05-27
5665914,6,4.62,2016-08-12
5694394,4,23.75,2016-08-14
5694438,2,29,2016-06-10
5701116,9,7.22,2016-08-20
5708132,3,9.25,2016-08-31
5708813,2,5.45,2016-08-22
5709205,2,13.63,2016-03-23
5710105,2,2.5,2016-07-29
5722469,4,2.73,2016-03-11
5732634,2,11.35,2016-01-28
5736261,2,27.25,2016-03-07
5735248,4,6.44,2016-03-26
5736793,3,54.5,2016-08-09
5737306,8,5.63,2016-06-24
5754302,8,8.37,2016-08-17
5772700,3,10,2016-08-29
5776837,2,1.36,2016-04-05
5779858,5,13.6,2016-05-03
5789183,2,6,2016-08-08
5790810,3,10,2016-08-24
5801664,9,22.66,2016-09-03
5805600,5,7.8,2016-08-20
5806283,2,3.5,2016-06-13
5817830,2,15.79,2016-08-27
5801182,3,6.67,2016-08-02
5820660,2,10,2016-06-30
5820890,24,11.67,2016-09-01
5829846,3,6.79,2016-07-28
5832670,2,5,2016-07-26
5840355,2,5.55,2016-08-12
5039093,2,28.5,2016-04-07
5066054,18,47.22,2016-08-19
5066873,2,5,2016-04-13
5067057,38,7.29,2016-08-26
5075210,7,0.79,2016-07-12
5144877,3,27.38,2016-08-08
5157046,9,19.28,2016-08-24
5170731,9,13.89,2016-09-01
5189079,3,5,2016-06-12
5197788,4,87.5,2016-05-20
5206259,6,7.53,2016-08-22
5216270,2,5,2016-08-18
5221413,5,24.73,2016-08-05
5260104,13,3.43,2016-08-13
5273252,4,6.25,2016-07-20
5274100,12,4.29,2016-06-16
5277578,4,8.75,2016-07-28
5302279,2,25,2016-04-09
5306232,7,1.43,2016-06-03
5330338,5,26,2016-07-23
5355033,3,96.67,2016-05-27
5394118,15,18.33,2016-08-23
5399986,5,6,2016-05-05
5401483,2,3.99,2016-08-24
5404138,23,10.98,2016-08-09
5404937,52,5.28,2016-09-01
5426596,2,5,2016-05-21
5428798,10,32.5,2016-08-08
5435236,8,11.28,2016-04-21
5436153,10,7.5,2016-09-01
5448927,5,11.25,2016-06-24
5455824,5,5,2016-07-17
5578976,4,2.5,2016-08-04
5743466,2,3.97,2016-02-16
5748046,10,37.19,2016-08-10
5758417,2,6.5,2016-07-15
5802729,3,10.66,2016-06-04
5806046,2,6.68,2016-08-10
5807059,3,5.66,2016-07-07
5808586,3,4.33,2016-07-18
5844135,2,4,2016-08-17
5849690,2,10,2016-08-27
5460501,2,20.3,2016-05-08
5467527,4,18.75,2016-03-23
5491768,3,7.5,2016-06-30
5480474,4,2.85,2016-04-05
5486744,15,1.33,2016-03-01
5490366,2,3.57,2016-07-02
5504477,21,15.48,2016-08-22
5513218,3,9.08,2016-03-07
5517156,6,9.38,2016-08-25
5522269,2,5.45,2016-03-15
5524828,8,4.22,2016-07-25
5551411,2,5,2016-08-02
5545822,2,12.5,2016-06-03
5546349,5,6,2016-05-31
5552952,10,20,2016-08-11
5557661,8,10.46,2016-07-24
5568497,14,3.57,2016-08-29
5572465,17,6.26,2016-08-31
5572895,35,3.7,2016-08-23
5580036,2,25,2016-05-20
5580150,12,7.92,2016-08-28
5580576,2,2.5,2016-03-06
5588051,7,7.03,2016-08-17
5595122,3,1.82,2016-08-14
5595224,8,2.81,2016-06-09
5731180,13,7.69,2016-09-01
5626384,3,3.33,2016-06-05
5627315,3,3.33,2016-01-13
5628736,4,6.25,2016-05-03
5659139,2,2.9,2016-07-19
5660304,2,50,2015-11-18
5697087,4,7.5,2016-06-10
5698980,4,8.75,2016-08-26
5701428,2,57,2016-04-04
5705685,3,1.67,2016-06-08
5720854,3,5.62,2016-04-14
5728039,4,20.69,2016-07-28
5735831,2,2.73,2016-03-08
5737815,4,14.19,2016-06-06
5739550,4,9.99,2016-03-14
5739792,2,2.5,2016-02-10
5740297,4,15.29,2016-08-16
5791597,4,8.75,2016-07-26
5750325,5,4.4,2016-04-25
5766726,4,6.54,2016-06-14
5752497,3,57.23,2016-08-27
5771051,3,6,2016-08-22
5772967,2,10,2016-04-19
5783510,2,5.91,2016-06-18
5785628,3,18.33,2016-08-01
5791635,2,5.95,2016-05-08
5791953,2,4.78,2016-08-11
5792921,2,13.5,2016-07-15
5794058,5,3,2016-06-08
5798274,3,9.53,2016-06-01
5819021,23,9.45,2016-09-01
5824071,2,3.5,2016-08-23
5839204,2,7.5,2016-08-11
5839361,5,4,2016-09-03
5839733,4,3.74,2016-08-31
5847845,2,8.33,2016-08-23
5847948,2,2.99,2016-08-24
5848658,2,7.5,2016-08-30
5849964,2,54.78,2016-08-29
5048287,3,13.33,2016-08-16
5109846,6,29.17,2016-07-10
5146772,3,16.67,2016-08-15
5151323,3,13.05,2016-08-01
5173795,3,3.33,2016-05-01
5229666,2,281.25,2016-05-16
5279249,2,13.63,2016-02-27
5330637,3,20.56,2016-06-29
5332414,3,2.57,2016-03-02
5337231,3,18.75,2016-05-06
5362619,2,12.5,2016-02-09
5378230,2,15,2016-05-02
5383069,3,11.6,2016-05-22
5396524,3,1.82,2016-03-11
5397922,3,1.67,2016-03-17
5432508,2,2.5,2016-03-14
5441671,4,2.73,2016-03-16
5447116,3,16.67,2016-06-13
5447615,2,5.45,2016-02-15
5477074,6,9.17,2016-06-10
5490308,3,16.67,2016-07-05
5511555,3,17.33,2016-06-02
5743457,2,5,2016-02-16
5744881,2,15,2016-03-16
5755266,4,6.64,2016-08-10
5773561,3,5,2016-06-07
5774722,2,7.5,2016-03-30
5803872,2,4,2016-08-06
5808917,4,43.75,2016-08-24
5809883,3,12.33,2016-07-14
5824918,2,6.5,2016-07-08
5826445,2,50,2016-08-24
5843704,2,5,2016-08-25
5845510,2,1.99,2016-08-23
5462484,4,7.5,2016-04-12
5460267,10,4.55,2016-06-16
5461395,3,23.78,2016-08-19
5486505,2,5,2016-08-02
5487832,2,5,2016-03-14
5498736,2,5,2016-07-17
5506846,18,10.28,2016-08-31
5511549,4,7.5,2016-08-28
5516172,2,5.7,2016-04-25
5519475,2,5,2016-08-24
5529624,34,3.24,2016-08-20
5530077,8,4.25,2016-08-02
5544003,14,7.14,2016-08-31
5543714,2,12.5,2016-04-20
5544226,10,3,2016-04-13
5560595,19,6.95,2016-08-25
5566429,5,10,2016-06-07
5567367,7,32.14,2016-08-19
5583964,3,18.75,2016-08-02
5588502,41,1.95,2016-06-21
5606879,2,13.63,2016-02-05
5619911,5,25,2016-08-06
5626981,5,5.56,2016-07-11
5629690,2,25,2016-04-11
5636763,4,6.25,2016-07-24
5636806,32,7.96,2016-08-19
5654513,6,2.5,2016-03-18
5662114,4,8.75,2016-06-26
5664632,4,2.5,2016-06-30
5700547,5,6.63,2016-08-29
5701536,3,8.33,2016-03-12
5702867,4,3.75,2016-07-01
5703390,2,2.5,2016-04-28
5709681,6,7.45,2016-07-29
5727861,3,35,2016-05-17
5736289,5,18,2016-06-06
5737652,4,8,2016-08-13
5737805,2,1.86,2016-02-19
5740525,3,1.33,2016-02-11
5743679,9,11.89,2016-07-19
5744121,2,3.5,2016-03-17
5750707,2,6,2016-04-01
5753386,2,3.5,2016-06-05
5771019,3,6.72,2016-03-22
5772833,2,1,2016-03-26
5779785,4,5.62,2016-07-11
5781584,3,5,2016-08-20
5783926,4,11.43,2016-08-20
5816742,3,5,2016-09-01
5824984,2,3.5,2016-09-01
5835134,4,5.25,2016-08-05
5836676,2,45.42,2016-08-06
5836719,2,76.05,2016-08-09
5847335,4,21.26,2016-08-30
5029739,2,5,2016-04-13
5083266,8,1.88,2016-06-11
5091265,6,28,2016-08-25
5117562,17,4.12,2016-08-07
5130934,3,40.38,2016-06-21
5162622,5,6.01,2016-09-01
5173299,10,3,2016-07-02
5194225,3,26.67,2016-07-18
5536707,13,6.54,2016-05-11
5217107,8,3.44,2016-08-11
5239697,3,3.33,2015-10-12
5263597,3,19.33,2016-05-17
5267162,3,25,2016-07-15
5268326,2,2.85,2016-08-18
5276524,24,6.04,2016-08-22
5285042,2,2.5,2016-04-28
5297717,2,7.5,2016-08-24
5305340,2,6.47,2016-08-25
5313806,33,9.09,2016-08-03
5320238,3,16.67,2016-05-13
5322317,37,7.03,2016-08-19
5326724,7,4.01,2016-07-29
5347403,3,48.33,2016-06-07
5359416,11,50,2016-07-18
5383663,3,7.62,2016-07-01
5396293,5,13,2016-03-27
5414745,3,9.67,2016-08-07
5431325,7,18.57,2016-07-29
5439316,3,41.67,2016-07-21
5443063,4,7.13,2016-04-14
5454965,2,5,2016-06-27
5590197,4,5.6,2016-08-21
5742268,2,5,2016-03-17
5743247,2,9.22,2016-07-04
5747947,2,3.74,2016-03-25
5748048,4,5.5,2016-07-11
5749068,5,6.59,2016-06-24
5749122,2,15,2016-02-26
5753609,2,6,2016-04-06
5777604,2,1.5,2016-04-12
5781037,2,34.7,2016-05-18
5800018,2,15,2016-08-03
5805671,3,17.66,2016-08-09
5830981,2,4.66,2016-08-22
5831285,5,6.31,2016-07-22
5852690,2,16.65,2016-09-01
5466377,9,11.11,2016-08-11
5472610,7,31.14,2016-03-10
5479415,2,2.5,2016-04-29
5484272,4,1.25,2016-08-09
5488973,2,27.25,2016-05-24
5491218,2,5,2016-06-04
5510262,2,12.5,2016-07-12
5511038,2,13.88,2016-07-02
5512373,4,62.5,2016-06-20
5519044,6,3.33,2016-06-17
5531236,7,9.29,2016-08-16
5542267,3,19,2016-04-19
5552466,2,14.25,2016-04-19
5551511,20,3,2016-08-08
5556808,3,19,2016-04-22
5570286,4,6.25,2016-06-29
5572305,19,14.47,2016-08-29
5577425,12,12.08,2016-08-08
5587208,4,25,2016-07-15
5595078,4,1.36,2016-08-08
5596545,32,6.97,2016-09-02
5613230,14,30.38,2016-08-28
5624985,10,15,2016-08-28
5625651,16,12.81,2016-08-24
5626345,3,8.33,2016-05-09
5632104,6,16.67,2016-08-12
5634333,3,6.67,2016-08-09
5659112,2,5.45,2016-02-15
5703715,2,50,2016-04-04
5706900,2,2.85,2016-08-31
5712920,3,3.33,2016-02-24
5717904,5,5.11,2016-07-25
5727674,4,11.25,2016-07-29
5729958,3,6,2016-06-01
5730239,3,18.33,2016-04-26
5734486,2,5.45,2016-03-07
5750564,2,4.33,2016-08-15
5751272,4,3,2016-09-02
5753824,2,40.27,2016-08-08
5773083,2,3.5,2016-03-25
5773259,6,3.81,2016-03-28
5782594,3,5.15,2016-04-17
5785965,3,3.18,2016-08-28
5793432,4,26.25,2016-05-25
5795327,2,5,2016-05-17
5816508,2,3.3,2016-06-21
5822505,2,8.5,2016-07-14
5828771,3,0.74,2016-07-20
5834592,2,8.28,2016-08-29
5837514,2,8.53,2016-08-03
5837722,3,4,2016-08-04
5851977,3,5.66,2016-09-02
5034749,5,3.38,2016-09-03
5063387,12,23.58,2016-08-13
5063423,2,12.5,2016-08-23
5135712,13,6.46,2016-08-20
5231568,4,13.94,2016-08-17
5264368,33,76.03,2016-08-26
5288348,3,8.33,2016-08-23
5290680,9,12.22,2016-08-24
5329328,7,16.57,2016-06-27
5335436,2,11.4,2015-03-03
5351881,4,37.5,2016-04-11
5397278,8,1.88,2016-07-05
5410439,2,14.25,2016-04-29
5428607,5,2.18,2016-03-09
5432765,3,5,2016-05-16
5440175,2,5,2016-04-18
5492435,11,10.23,2016-08-31
5601353,6,9.08,2016-08-29
5744441,3,2.33,2016-05-18
5751429,13,13.31,2016-08-23
5776737,4,10.25,2016-06-23
5779476,4,12.07,2016-06-30
5780734,2,6.81,2016-04-12
5786961,5,6.53,2016-09-01
5790407,2,5,2016-07-14
5825704,6,7.5,2016-08-23
5833040,2,3.5,2016-08-16
5841040,3,21.67,2016-08-11
5852805,2,5,2016-09-01
5470318,3,33.33,2016-06-22
5474504,2,14.25,2016-04-08
5498110,2,5.8,2016-06-15
5505124,4,9.9,2016-08-29
5505570,8,15.63,2016-09-01
5528866,2,13.63,2016-02-10
5529485,2,2.5,2016-03-23
5534824,9,16.67,2016-08-23
5535454,11,21.55,2016-07-06
5540219,12,2.08,2016-08-10
5540282,6,18.75,2016-06-15
5545303,2,58,2016-03-31
5552857,3,7.6,2016-04-15
5553717,34,4.85,2016-08-25
5580506,12,29.17,2016-08-08
5571747,3,22.45,2016-08-30
5585386,4,6.25,2016-07-24
5587668,7,2.86,2016-08-20
5590155,4,23.9,2016-07-10
5590326,2,14.25,2016-04-12
5628296,14,2.5,2016-08-15
5625672,2,5.83,2016-09-03
5625678,9,4.27,2016-08-08
5633392,5,5.78,2016-06-05
5644571,5,20,2016-07-29
5663409,4,4.26,2016-08-31
5659020,5,3,2016-06-22
5692055,3,6.63,2016-08-11
5696411,3,16.67,2016-06-23
5696571,6,7.5,2016-08-19
5718944,12,22.92,2016-08-06
5721301,4,8.75,2016-03-12
5724069,3,1.67,2016-08-16
5736375,5,12.31,2016-07-02
5739535,2,62.5,2016-03-09
5772962,3,9.66,2016-03-25
5774558,4,21.75,2016-08-03
5776326,2,42.75,2016-09-02
5777489,2,2.5,2016-04-07
5777219,3,5.66,2016-08-25
5783482,6,22.16,2016-08-23
5784135,2,4.49,2016-08-21
5787131,3,5,2016-08-22
5789308,3,5.95,2016-08-13
5795885,3,3.99,2016-05-30
5796416,3,4,2016-05-27
5804230,2,76.95,2016-06-10
5802390,2,2.9,2016-06-27
5813220,2,4.78,2016-06-24
5824081,2,11,2016-07-06
5830322,3,3.31,2016-08-04
5831194,3,1,2016-08-06
5840672,7,11.43,2016-08-10
5849591,5,22.19,2016-09-02
5065925,5,2.28,2016-04-26
5186393,21,3.1,2016-08-18
5201653,3,1.85,2016-07-11
5205871,16,10.55,2016-08-09
5214307,2,11.1,2016-07-29
5219016,5,5,2016-08-29
5238891,2,7.5,2016-04-08
5249047,3,7.5,2016-08-10
5285469,13,4.62,2016-08-08
5299065,8,2.5,2016-08-23
