id,room,start date,end date,request id
9249,N107,2/13/16,2/20/16,4466
9250,N108,2/13/16,2/20/16,4466
9251,N109,2/13/16,2/20/16,4466
9252,N110,2/13/16,2/20/16,4466
9253,N111,2/13/16,2/20/16,4466
9254,L56,3/10/16,3/14/16,4467
9255,L57,3/10/16,3/14/16,4467
9256,X42,2/26/16,2/28/16,4468
9257,L41,1/26/16,2/1/16,4469
9258,S148,2/14/16,2/16/16,4470
9259,S149,2/14/16,2/16/16,4470
9260,S150,2/14/16,2/16/16,4470
9261,S151,2/14/16,2/16/16,4470
9262,N37,1/1/16,1/4/16,4472
9263,N38,1/1/16,1/4/16,4472
9264,N39,1/1/16,1/4/16,4472
9265,X79,1/21/16,1/26/16,4473
9266,X64,1/27/16,1/30/16,4475
9267,S115,2/23/16,2/24/16,4476
9268,S116,2/23/16,2/24/16,4476
9269,S117,2/23/16,2/24/16,4476
9270,N145,1/11/16,1/16/16,4477
9271,N146,1/11/16,1/16/16,4477
9272,N147,1/11/16,1/16/16,4477
9273,N148,1/11/16,1/16/16,4477
9274,N149,1/11/16,1/16/16,4477
9275,L22,2/2/16,2/4/16,4478
9276,L65,3/11/16,3/18/16,4479
9277,N48,1/15/16,1/16/16,4480
9278,N49,1/15/16,1/16/16,4480
9279,S123,3/5/16,3/12/16,4481
9280,S124,3/5/16,3/12/16,4481
9281,S125,3/5/16,3/12/16,4481
9282,S126,3/5/16,3/12/16,4481
9283,L64,2/28/16,3/8/16,4482
9284,L65,2/28/16,3/8/16,4482
9285,X15,3/5/16,3/7/16,4483
9286,D16,2/26/16,2/28/16,4484
9287,S114,2/25/16,2/27/16,4486
9288,S115,2/25/16,2/27/16,4486
9289,S76,2/5/16,2/7/16,4487
9290,S90,2/5/16,2/7/16,4487
9291,S91,2/5/16,2/7/16,4487
9292,S92,2/5/16,2/7/16,4487
9293,X63,1/30/16,2/1/16,4488
9294,S172,3/22/16,3/24/16,4489
9295,S173,3/22/16,3/24/16,4489
9296,S174,3/22/16,3/24/16,4489
9297,S175,3/22/16,3/24/16,4489
9298,S176,3/22/16,3/24/16,4489
9299,X19,2/11/16,2/12/16,4490
9300,N145,1/8/16,1/10/16,4491
9301,N146,1/8/16,1/10/16,4491
9302,N147,1/8/16,1/10/16,4491
9303,N119,1/9/16,1/12/16,4492
9304,L39,3/30/16,4/5/16,4493
9305,D41,2/3/16,2/5/16,4494
9306,N146,2/8/16,2/10/16,4495
9307,N147,2/8/16,2/10/16,4495
9308,N148,2/8/16,2/10/16,4495
9309,N149,2/8/16,2/10/16,4495
9310,D48,2/6/16,2/13/16,4496
9311,D49,2/6/16,2/13/16,4496
9312,S73,1/2/16,1/5/16,4497
9313,S74,1/2/16,1/5/16,4497
9314,L64,2/5/16,2/7/16,4498
9315,L49,2/14/16,2/19/16,4499
9316,N191,3/26/16,3/29/16,4500
9317,D49,3/17/16,3/23/16,4501
9318,N118,1/3/16,1/5/16,4502
9319,N119,1/3/16,1/5/16,4502
9320,N120,1/3/16,1/5/16,4502
9321,N121,1/3/16,1/5/16,4502
9322,N122,1/3/16,1/5/16,4502
9323,L51,1/11/16,1/18/16,4503
9324,D76,2/7/16,2/28/16,4505
9325,D77,2/7/16,2/28/16,4505
9326,S138,1/21/16,1/23/16,4506
9327,S139,1/21/16,1/23/16,4506
9328,S140,1/21/16,1/23/16,4506
9329,L40,3/27/16,4/1/16,4507
9330,L41,3/27/16,4/1/16,4507
9331,S76,2/11/16,2/23/16,4508
9332,S77,2/11/16,2/23/16,4508
9333,S78,2/11/16,2/23/16,4508
9334,S79,2/11/16,2/23/16,4508
9335,S80,2/11/16,2/23/16,4508
9336,L42,1/29/16,2/6/16,4509
9337,L43,1/29/16,2/6/16,4509
9338,S177,3/23/16,3/25/16,4510
9339,S178,3/23/16,3/25/16,4510
9340,S179,3/23/16,3/25/16,4510
9341,L14,1/22/16,1/23/16,4511
9342,L56,2/23/16,2/25/16,4512
9343,X80,1/23/16,1/28/16,4513
9344,X81,1/23/16,1/28/16,4513
9345,D51,2/29/16,3/5/16,4514
9346,D55,2/29/16,3/5/16,4514
9347,D58,2/29/16,3/5/16,4514
9348,D60,1/22/16,1/26/16,4515
9349,X23,1/22/16,1/23/16,4516
9350,X33,1/22/16,1/23/16,4516
9351,X72,3/1/16,3/4/16,4517
9352,X73,3/1/16,3/4/16,4517
9353,X74,3/1/16,3/4/16,4517
9354,S81,2/17/16,2/19/16,4519
9355,S82,2/17/16,2/19/16,4519
9356,S83,2/17/16,2/19/16,4519
9357,S84,2/17/16,2/19/16,4519
9358,D29,2/28/16,3/1/16,4520
9359,D31,2/28/16,3/1/16,4520
9360,N150,2/7/16,2/14/16,4521
9361,N151,2/7/16,2/14/16,4521
9362,D72,3/22/16,3/27/16,4522
9363,D9,3/14/16,3/15/16,4523
9364,D14,3/14/16,3/15/16,4523
9365,D25,1/6/16,1/10/16,4524
9366,N130,3/3/16,3/6/16,4525
9367,N136,3/3/16,3/6/16,4525
9368,N137,3/3/16,3/6/16,4525
9369,X59,2/14/16,2/22/16,4526
9370,S110,2/19/16,2/22/16,4527
9371,S111,2/19/16,2/22/16,4527
9372,X35,1/22/16,1/23/16,4528
9373,D57,3/4/16,3/9/16,4529
9374,D50,2/4/16,2/11/16,4530
9375,X50,3/15/16,3/20/16,4531
9376,D57,1/3/16,1/7/16,4532
9377,X53,3/1/16,3/8/16,4533
9378,N112,2/14/16,2/20/16,4534
9379,N113,2/14/16,2/20/16,4534
9380,N114,2/14/16,2/20/16,4534
9381,N115,2/14/16,2/20/16,4534
9382,X54,3/6/16,3/12/16,4535
9383,X55,3/6/16,3/12/16,4535
9384,D34,2/20/16,2/25/16,4536
9385,D50,2/20/16,2/25/16,4536
9386,X67,2/5/16,2/10/16,4537
9387,X68,2/5/16,2/10/16,4537
9388,N120,1/6/16,1/11/16,4538
9389,N121,1/6/16,1/11/16,4538
9390,N122,1/6/16,1/11/16,4538
9391,N126,1/6/16,1/11/16,4538
9392,N127,1/6/16,1/11/16,4538
9393,N128,1/6/16,1/11/16,4538
9394,N161,2/11/16,2/17/16,4539
9395,L57,2/22/16,2/25/16,4540
9396,D53,1/9/16,1/14/16,4541
9397,D63,3/9/16,3/10/16,4542
9398,D64,3/9/16,3/10/16,4542
9399,D65,3/9/16,3/10/16,4542
9400,N188,3/14/16,3/18/16,4543
9401,N189,3/14/16,3/18/16,4543
9402,N190,3/14/16,3/18/16,4543
9403,N191,3/14/16,3/18/16,4543
9404,N192,3/14/16,3/18/16,4543
9405,N198,3/8/16,3/29/16,4544
9406,D9,1/3/16,1/4/16,4545
9407,S92,3/30/16,4/5/16,4546
9408,S93,3/30/16,4/5/16,4546
9409,S94,3/30/16,4/5/16,4546
9410,S95,3/30/16,4/5/16,4546
9411,L47,1/25/16,1/31/16,4547
9412,L48,1/25/16,1/31/16,4547
9413,L19,1/17/16,1/18/16,4548
9414,X37,1/3/16,1/8/16,4549
9415,X38,1/3/16,1/8/16,4549
9416,L52,1/11/16,1/17/16,4550
9417,D44,3/2/16,3/5/16,4551
9418,D61,1/22/16,1/27/16,4552
9419,D62,1/22/16,1/27/16,4552
9420,D63,1/22/16,1/27/16,4552
9421,X54,2/25/16,2/28/16,4553
9422,D51,2/4/16,2/10/16,4554
9423,S152,2/13/16,2/17/16,4555
9424,S153,2/13/16,2/17/16,4555
9425,S154,2/13/16,2/17/16,4555
9426,X55,2/21/16,3/4/16,4556
9427,D64,3/30/16,4/5/16,4557
9428,X68,1/7/16,1/16/16,4558
9429,S96,3/26/16,4/2/16,4559
9430,S97,3/26/16,4/2/16,4559
9431,X61,2/12/16,2/22/16,4560
9432,D78,2/25/16,3/2/16,4561
9433,L63,3/24/16,3/27/16,4562
9434,L64,3/24/16,3/27/16,4562
9435,N69,1/14/16,1/16/16,4563
9436,N71,1/14/16,1/16/16,4563
9437,N78,1/14/16,1/16/16,4563
9438,S73,1/24/16,1/25/16,4564
9439,S74,1/24/16,1/25/16,4564
9440,S75,1/24/16,1/25/16,4564
9441,D65,3/29/16,4/4/16,4565
9442,X69,2/7/16,2/11/16,4566
9443,X70,2/7/16,2/11/16,4566
9444,X8,2/1/16,2/2/16,4567
9445,X43,3/3/16,3/5/16,4568
9446,D79,1/31/16,2/2/16,4569
9447,D2,1/1/16,1/3/16,4570
9448,D73,3/22/16,3/27/16,4571
9449,S180,3/22/16,3/28/16,4572
9450,S181,3/22/16,3/28/16,4572
9451,S182,3/22/16,3/28/16,4572
9452,X82,1/23/16,1/27/16,4573
9453,X83,1/23/16,1/27/16,4573
9454,X56,2/15/16,3/1/16,4574
9455,S127,3/5/16,3/8/16,4575
9456,S128,3/5/16,3/8/16,4575
9457,N131,2/28/16,3/1/16,4576
9458,N132,2/28/16,3/1/16,4576
9459,X39,1/1/16,1/7/16,4577
9460,X40,1/1/16,1/7/16,4577
9461,X41,1/1/16,1/7/16,4577
9462,X60,2/9/16,2/14/16,4578
9463,X62,2/9/16,2/14/16,4578
9464,X57,2/20/16,2/26/16,4579
9465,L66,3/3/16,3/13/16,4580
9466,L52,1/20/16,1/23/16,4581
9467,L53,1/20/16,1/23/16,4581
9468,X28,3/27/16,3/31/16,4582
9469,N56,3/12/16,3/14/16,4583
9470,N57,3/12/16,3/14/16,4583
9471,N58,3/12/16,3/14/16,4583
9472,N59,3/12/16,3/14/16,4583
9473,N62,3/12/16,3/14/16,4583
9474,X57,1/24/16,1/26/16,4584
9475,X59,1/24/16,1/26/16,4584
9476,S118,2/21/16,2/24/16,4585
9477,S119,2/21/16,2/24/16,4585
9478,S123,2/21/16,2/24/16,4585
9479,S124,2/21/16,2/24/16,4585
9480,X58,2/22/16,2/26/16,4586
9481,X59,2/22/16,2/26/16,4586
9482,D11,2/20/16,2/21/16,4587
9483,D19,2/20/16,2/21/16,4587
9484,D39,3/25/16,3/28/16,4589
9485,X84,1/23/16,1/28/16,4590
9486,X85,1/23/16,1/28/16,4590
9487,X86,1/23/16,1/28/16,4590
9488,D58,1/4/16,1/5/16,4591
9489,S85,2/16/16,2/21/16,4592
9490,S86,2/16/16,2/21/16,4592
9491,L48,3/13/16,3/14/16,4593
9492,L49,3/13/16,3/14/16,4593
9493,N173,2/29/16,3/9/16,4595
9494,N174,2/29/16,3/9/16,4595
9495,N175,2/29/16,3/9/16,4595
9496,N176,2/29/16,3/9/16,4595
9497,N177,2/29/16,3/9/16,4595
9498,N178,2/29/16,3/9/16,4595
9499,N179,2/29/16,3/9/16,4595
9500,N180,2/29/16,3/9/16,4595
9501,N152,2/8/16,2/13/16,4596
9502,N153,2/8/16,2/13/16,4596
9503,S124,1/26/16,1/30/16,4597
9504,S125,1/26/16,1/30/16,4597
9505,S126,1/26/16,1/30/16,4597
9506,L50,1/28/16,1/30/16,4599
9507,S93,2/3/16,2/7/16,4600
9508,S94,2/3/16,2/7/16,4600
9509,N116,2/10/16,2/18/16,4601
9510,N117,2/10/16,2/18/16,4601
9511,N118,2/10/16,2/18/16,4601
9512,D64,1/23/16,1/30/16,4602
9513,D65,1/23/16,1/30/16,4602
9514,X87,1/22/16,1/24/16,4603
9515,X88,1/22/16,1/24/16,4603
9516,X75,3/1/16,3/3/16,4604
9517,X76,3/1/16,3/3/16,4604
9518,D59,3/26/16,3/28/16,4605
9519,D60,3/26/16,3/28/16,4605
9520,L25,2/28/16,3/7/16,4606
9521,S95,2/3/16,2/7/16,4607
9522,S96,2/3/16,2/7/16,4607
9523,S98,3/29/16,4/3/16,4608
9524,S99,3/29/16,4/3/16,4608
9525,S100,3/29/16,4/3/16,4608
9526,S101,3/29/16,4/3/16,4608
9527,S102,3/29/16,4/3/16,4608
9528,S106,1/20/16,1/22/16,4609
9529,S107,1/20/16,1/22/16,4609
9530,X12,3/25/16,3/27/16,4610
9531,N144,1/24/16,1/29/16,4611
9532,N145,1/24/16,1/29/16,4611
9533,N146,1/24/16,1/29/16,4611
9534,N147,1/24/16,1/29/16,4611
9535,N80,3/17/16,3/22/16,4612
9536,N81,3/17/16,3/22/16,4612
9537,N82,3/17/16,3/22/16,4612
9538,S108,1/15/16,1/21/16,4613
9539,S109,1/15/16,1/21/16,4613
9540,S110,1/15/16,1/21/16,4613
9541,S111,1/15/16,1/21/16,4613
9542,N98,1/22/16,1/25/16,4614
9543,N99,1/22/16,1/25/16,4614
9544,N100,1/22/16,1/25/16,4614
9545,N101,1/22/16,1/25/16,4614
9546,X56,3/4/16,3/8/16,4615
9547,X57,3/4/16,3/8/16,4615
9548,X69,1/8/16,1/14/16,4616
9549,L53,1/9/16,1/15/16,4617
9550,L54,1/9/16,1/15/16,4617
9551,X77,2/27/16,3/4/16,4618
9552,S102,1/29/16,2/3/16,4619
9553,S103,1/29/16,2/3/16,4619
9554,S104,1/29/16,2/3/16,4619
9555,S105,1/29/16,2/3/16,4619
9556,N126,3/25/16,4/3/16,4620
9557,N127,3/25/16,4/3/16,4620
9558,N128,3/25/16,4/3/16,4620
9559,S183,3/17/16,3/25/16,4622
9560,S184,3/17/16,3/25/16,4622
9561,S185,3/17/16,3/25/16,4622
9562,S186,3/17/16,3/25/16,4622
9563,L44,1/28/16,2/3/16,4623
9564,N181,3/3/16,3/9/16,4624
9565,N182,3/3/16,3/9/16,4624
9566,N183,3/3/16,3/9/16,4624
9567,N184,3/3/16,3/9/16,4624
9568,S166,1/10/16,1/14/16,4625
9569,S167,1/10/16,1/14/16,4625
9570,D60,2/29/16,3/4/16,4626
9571,X35,3/26/16,4/1/16,4628
9572,S187,3/23/16,3/25/16,4629
9573,S188,3/23/16,3/25/16,4629
9574,S189,3/23/16,3/25/16,4629
9575,S190,3/23/16,3/25/16,4629
9576,S191,3/23/16,3/25/16,4629
9577,L36,1/7/16,1/10/16,4630
9578,L66,3/14/16,3/18/16,4631
9579,X42,1/3/16,1/7/16,4632
9580,X63,2/27/16,2/29/16,4633
9581,S192,3/21/16,3/24/16,4634
9582,S193,3/21/16,3/24/16,4634
9583,S103,3/30/16,4/1/16,4635
9584,S104,3/30/16,4/1/16,4635
9585,S105,3/30/16,4/1/16,4635
9586,S106,3/30/16,4/1/16,4635
9587,S107,3/30/16,4/1/16,4635
9588,D52,2/8/16,2/10/16,4636
9589,D15,3/10/16,3/15/16,4637
9590,N137,3/9/16,3/16/16,4638
9591,N138,3/9/16,3/16/16,4638
9592,N142,3/9/16,3/16/16,4638
9593,S127,1/28/16,1/30/16,4639
9594,S128,1/28/16,1/30/16,4639
9595,S129,1/28/16,1/30/16,4639
9596,N63,3/12/16,3/15/16,4640
9597,N64,3/12/16,3/15/16,4640
9598,N84,3/12/16,3/15/16,4640
9599,N85,3/12/16,3/15/16,4640
9600,N86,3/12/16,3/15/16,4640
9601,N87,3/12/16,3/15/16,4640
9602,D49,2/12/16,2/14/16,4641
9603,N113,1/14/16,1/17/16,4642
9604,N114,1/14/16,1/17/16,4642
9605,N115,1/14/16,1/17/16,4642
9606,L42,3/30/16,4/8/16,4643
9607,L43,3/30/16,4/8/16,4643
9608,X18,2/18/16,2/20/16,4644
9609,X69,3/17/16,3/24/16,4645
9610,N102,1/23/16,1/25/16,4646
9611,N103,1/23/16,1/25/16,4646
9612,N104,1/23/16,1/25/16,4646
9613,N105,1/23/16,1/25/16,4646
9614,N106,1/23/16,1/25/16,4646
9615,N107,1/23/16,1/25/16,4646
9616,L26,3/1/16,3/4/16,4647
9617,X64,1/31/16,2/3/16,4648
9618,N143,3/9/16,3/11/16,4649
9619,S80,1/24/16,1/25/16,4650
9620,S81,1/24/16,1/25/16,4650
9621,S82,1/24/16,1/25/16,4650
9622,X70,1/12/16,1/15/16,4651
9623,X71,1/12/16,1/15/16,4651
9624,S155,2/12/16,2/16/16,4652
9625,S156,2/12/16,2/16/16,4652
9626,L57,3/25/16,3/31/16,4653
9627,L66,3/25/16,3/31/16,4653
9628,S125,2/8/16,2/12/16,4654
9629,S126,2/8/16,2/12/16,4654
9630,N110,2/29/16,3/2/16,4656
9631,N111,2/29/16,3/2/16,4656
9632,N112,2/29/16,3/2/16,4656
9633,N113,2/29/16,3/2/16,4656
9634,N114,2/29/16,3/2/16,4656
9635,N115,2/29/16,3/2/16,4656
9636,N124,2/29/16,3/2/16,4656
9637,N125,2/29/16,3/2/16,4656
9638,N126,2/29/16,3/2/16,4656
9639,N127,2/29/16,3/2/16,4656
9640,X65,2/26/16,2/29/16,4658
9641,D63,2/29/16,3/5/16,4659
9642,D69,2/29/16,3/5/16,4659
9643,L42,1/17/16,1/19/16,4660
9644,X62,3/8/16,3/15/16,4661
9645,D56,2/16/16,2/23/16,4662
9646,D57,2/16/16,2/23/16,4662
9647,D66,1/23/16,1/27/16,4663
9648,D67,1/23/16,1/27/16,4663
9649,D68,1/22/16,1/26/16,4664
9650,D69,1/22/16,1/26/16,4664
9651,S185,1/6/16,1/12/16,4666
9652,S186,1/6/16,1/12/16,4666
9653,S187,1/6/16,1/12/16,4666
9654,S188,1/6/16,1/12/16,4666
9655,S189,1/6/16,1/12/16,4666
9656,N210,3/27/16,3/30/16,4667
9657,L67,3/5/16,3/10/16,4668
9658,N148,1/27/16,1/31/16,4669
9659,N149,1/27/16,1/31/16,4669
9660,N150,1/27/16,1/31/16,4669
9661,N151,1/27/16,1/31/16,4669
9662,L68,3/3/16,3/9/16,4670
9663,L69,3/3/16,3/9/16,4670
9664,S135,2/4/16,2/7/16,4671
9665,S140,2/4/16,2/7/16,4671
9666,S141,2/4/16,2/7/16,4671
9667,S142,2/4/16,2/7/16,4671
9668,S75,1/3/16,1/6/16,4672
9669,S76,1/3/16,1/6/16,4672
9670,S77,1/3/16,1/6/16,4672
9671,D58,2/15/16,2/21/16,4673
9672,D59,2/15/16,2/21/16,4673
9673,D73,3/4/16,3/7/16,4674
9674,S127,2/6/16,2/16/16,4675
9675,S128,2/6/16,2/16/16,4675
9676,S129,2/6/16,2/16/16,4675
9677,S130,2/6/16,2/16/16,4675
9678,X72,1/5/16,1/13/16,4676
9679,X73,1/5/16,1/13/16,4676
9680,D58,3/4/16,3/10/16,4677
9681,D59,1/3/16,1/11/16,4678
9682,X36,3/30/16,4/2/16,4679
9683,L42,1/24/16,1/28/16,4680
9684,N38,1/25/16,1/26/16,4681
9685,N45,1/25/16,1/26/16,4681
9686,D35,3/12/16,3/14/16,4682
9687,D60,1/1/16,1/7/16,4683
9688,D61,1/1/16,1/7/16,4683
9689,X53,1/7/16,1/10/16,4684
9690,X65,1/9/16,1/12/16,4685
9691,X70,1/9/16,1/12/16,4685
9692,X71,1/9/16,1/12/16,4685
9693,N176,1/25/16,2/2/16,4686
9694,N177,1/25/16,2/2/16,4686
9695,N178,1/25/16,2/2/16,4686
9696,N179,1/25/16,2/2/16,4686
9697,N180,1/25/16,2/2/16,4686
9698,N181,1/25/16,2/2/16,4686
9699,N30,2/18/16,2/19/16,4687
9700,S107,2/19/16,2/25/16,4688
9701,S108,2/19/16,2/25/16,4688
9702,S12,3/4/16,3/6/16,4689
9703,S52,3/4/16,3/6/16,4689
9704,X51,3/12/16,3/20/16,4690
9705,X54,3/12/16,3/20/16,4690
9706,S130,3/16/16,3/23/16,4691
9707,S131,3/16/16,3/23/16,4691
9708,N12,1/29/16,1/31/16,4692
9709,N13,1/29/16,1/31/16,4692
9710,N14,1/29/16,1/31/16,4692
9711,L44,3/11/16,3/15/16,4693
9712,S131,2/5/16,2/9/16,4694
9713,S132,2/5/16,2/9/16,4694
9714,N124,2/24/16,2/26/16,4695
9715,N125,2/24/16,2/26/16,4695
9716,S112,1/20/16,1/22/16,4696
9717,S123,1/20/16,1/22/16,4696
9718,S124,1/20/16,1/22/16,4696
9719,D70,3/1/16,3/4/16,4697
9720,L57,1/31/16,2/15/16,4698
9721,L44,3/24/16,4/1/16,4699
9722,N128,2/27/16,3/2/16,4700
9723,L66,1/13/16,1/17/16,4701
9724,S75,2/3/16,2/5/16,4702
9725,S76,2/3/16,2/5/16,4702
9726,S80,2/3/16,2/5/16,4702
9727,S81,2/3/16,2/5/16,4702
9728,S82,2/3/16,2/5/16,4702
9729,N185,3/5/16,3/9/16,4703
9730,N186,3/5/16,3/9/16,4703
9731,N187,3/5/16,3/9/16,4703
9732,N188,3/5/16,3/9/16,4703
9733,S116,2/25/16,3/2/16,4704
9734,S117,2/25/16,3/2/16,4704
9735,S118,2/25/16,3/2/16,4704
9736,S119,2/25/16,3/2/16,4704
9737,N116,1/14/16,1/17/16,4705
9738,N117,1/14/16,1/17/16,4705
9739,N118,1/14/16,1/17/16,4705
9740,D59,3/3/16,3/14/16,4706
9741,D60,3/3/16,3/14/16,4706
9742,L58,2/21/16,2/25/16,4707
9743,S133,2/4/16,2/10/16,4708
9744,S134,2/4/16,2/10/16,4708
9745,X13,1/1/16,1/4/16,4709
9746,S129,3/6/16,3/8/16,4710
9747,S130,3/6/16,3/8/16,4710
9748,S131,3/6/16,3/8/16,4710
9749,S132,3/6/16,3/8/16,4710
9750,S133,3/6/16,3/8/16,4710
9751,X65,1/29/16,2/5/16,4711
9752,S194,3/23/16,3/26/16,4712
9753,S195,3/23/16,3/26/16,4712
9754,S196,3/23/16,3/26/16,4712
9755,S197,3/23/16,3/26/16,4712
9756,L25,1/1/16,1/3/16,4713
9757,X60,2/17/16,2/26/16,4714
9758,L27,2/29/16,3/4/16,4715
9759,X53,1/21/16,1/22/16,4716
9760,X56,1/21/16,1/22/16,4716
9761,D70,1/21/16,1/27/16,4717
9762,X66,1/31/16,2/2/16,4718
9763,L28,3/1/16,3/4/16,4719
9764,D70,1/5/16,1/10/16,4720
9765,N144,3/9/16,3/10/16,4721
9766,N173,3/9/16,3/10/16,4721
9767,N174,3/9/16,3/10/16,4721
9768,N175,3/9/16,3/10/16,4721
9769,D54,1/11/16,1/20/16,4722
9770,X13,3/15/16,3/16/16,4723
9771,X14,3/15/16,3/16/16,4723
9772,L56,3/18/16,3/25/16,4724
9773,N154,2/7/16,2/10/16,4725
9774,N155,2/7/16,2/10/16,4725
9775,N156,2/7/16,2/10/16,4725
9776,N157,2/7/16,2/10/16,4725
9777,L65,1/18/16,1/25/16,4726
9778,L66,1/18/16,1/25/16,4726
9779,X78,2/29/16,3/6/16,4727
9780,X79,2/29/16,3/6/16,4727
9781,S130,1/26/16,1/31/16,4728
9782,S131,1/26/16,1/31/16,4728
9783,S132,1/26/16,1/31/16,4728
9784,N193,3/10/16,3/18/16,4729
9785,S143,2/1/16,2/7/16,4730
9786,S144,2/1/16,2/7/16,4730
9787,S145,2/1/16,2/7/16,4730
9788,L37,3/12/16,3/14/16,4731
9789,S135,2/7/16,2/9/16,4732
9790,L51,2/23/16,2/29/16,4733
9791,S108,3/30/16,4/3/16,4734
9792,S109,3/30/16,4/3/16,4734
9793,S110,3/30/16,4/3/16,4734
9794,S111,3/30/16,4/3/16,4734
9795,S125,1/13/16,1/18/16,4735
9796,S126,1/13/16,1/18/16,4735
9797,S127,1/13/16,1/18/16,4735
9798,S131,1/13/16,1/18/16,4735
9799,S168,1/9/16,1/14/16,4736
9800,S169,1/9/16,1/14/16,4736
9801,S134,3/3/16,3/9/16,4737
9802,S135,3/3/16,3/9/16,4737
9803,S136,3/3/16,3/9/16,4737
9804,S91,3/10/16,3/12/16,4738
9805,S133,1/28/16,1/29/16,4739
9806,S134,1/28/16,1/29/16,4739
9807,X54,2/12/16,2/15/16,4740
9808,X56,2/12/16,2/15/16,4740
9809,S30,3/13/16,3/16/16,4741
9810,L51,1/25/16,1/31/16,4742
9811,L67,1/22/16,1/27/16,4743
9812,N102,1/17/16,1/22/16,4744
9813,N123,1/4/16,1/13/16,4745
9814,N124,1/4/16,1/13/16,4745
9815,N125,1/4/16,1/13/16,4745
9816,X58,2/26/16,3/9/16,4746
9817,X44,2/14/16,2/16/16,4747
9818,X47,2/14/16,2/16/16,4747
9819,S170,1/10/16,1/16/16,4748
9820,S171,1/10/16,1/16/16,4748
9821,X62,2/17/16,2/19/16,4749
9822,X63,2/17/16,2/19/16,4749
9823,N182,1/30/16,2/5/16,4750
9824,N183,1/30/16,2/5/16,4750
9825,N184,1/30/16,2/5/16,4750
9826,N185,1/30/16,2/5/16,4750
9827,N186,1/30/16,2/5/16,4750
9828,X74,1/12/16,1/14/16,4752
9829,X75,1/12/16,1/14/16,4752
9830,D53,2/7/16,2/11/16,4753
9831,D54,2/7/16,2/11/16,4753
9832,N194,3/10/16,3/22/16,4754
9833,N195,3/10/16,3/22/16,4754
9834,N196,3/10/16,3/22/16,4754
9835,N197,3/10/16,3/22/16,4754
9836,D17,3/10/16,3/15/16,4755
9837,X74,1/6/16,1/11/16,4756
9838,N108,1/21/16,1/27/16,4757
9839,N109,1/21/16,1/27/16,4757
9840,S49,2/28/16,2/29/16,4758
9841,S59,2/28/16,2/29/16,4758
9842,S60,2/28/16,2/29/16,4758
9843,S61,2/28/16,2/29/16,4758
9844,S132,3/16/16,3/19/16,4759
9845,S133,3/16/16,3/19/16,4759
9846,S134,3/16/16,3/19/16,4759
9847,S135,3/16/16,3/19/16,4759
9848,N152,1/27/16,1/29/16,4760
9849,N153,1/27/16,1/29/16,4760
9850,N154,1/27/16,1/29/16,4760
9851,S116,3/2/16,3/3/16,4761
9852,S117,3/2/16,3/3/16,4761
9853,S87,2/15/16,2/20/16,4762
9854,S88,2/15/16,2/20/16,4762
9855,S89,2/15/16,2/20/16,4762
9856,S90,2/15/16,2/20/16,4762
9857,S91,2/15/16,2/20/16,4762
9858,L45,3/29/16,4/11/16,4763
9859,L46,3/29/16,4/11/16,4763
9860,D66,3/29/16,4/6/16,4764
9861,S92,2/14/16,2/20/16,4765
9862,S93,2/14/16,2/20/16,4765
9863,X65,3/18/16,3/21/16,4766
9864,X4,2/9/16,2/10/16,4767
9865,L38,1/2/16,1/16/16,4768
9866,X67,1/25/16,2/8/16,4769
9867,X68,1/25/16,2/8/16,4769
9868,S137,3/4/16,3/8/16,4770
9869,S138,3/4/16,3/8/16,4770
9870,S29,2/9/16,2/13/16,4771
9871,N76,3/19/16,3/21/16,4772
9872,N77,3/19/16,3/21/16,4772
9873,N78,3/19/16,3/21/16,4772
9874,L52,2/22/16,2/29/16,4773
9875,L67,3/12/16,3/20/16,4774
9876,N155,1/28/16,1/29/16,4775
9877,N156,1/28/16,1/29/16,4775
9878,N37,3/18/16,3/22/16,4776
9879,N38,3/18/16,3/22/16,4776
9880,L57,3/22/16,3/25/16,4777
9881,L27,1/1/16,1/4/16,4778
9882,D49,1/19/16,1/21/16,4779
9883,D50,1/19/16,1/21/16,4779
9884,D79,2/25/16,2/28/16,4780
9885,L67,1/13/16,1/15/16,4781
9886,L68,1/13/16,1/15/16,4781
9887,X24,3/5/16,3/7/16,4782
9888,S198,3/20/16,3/24/16,4783
9889,S199,3/20/16,3/24/16,4783
9890,S200,3/20/16,3/24/16,4783
9891,S201,3/20/16,3/24/16,4783
9892,S202,3/20/16,3/24/16,4783
9893,S69,3/17/16,3/19/16,4784
9894,S101,3/17/16,3/19/16,4784
9895,S102,3/17/16,3/19/16,4784
9896,S103,3/17/16,3/19/16,4784
9897,X60,3/17/16,3/23/16,4785
9898,X61,3/17/16,3/23/16,4785
9899,L43,3/26/16,3/29/16,4786
9900,L49,3/26/16,3/29/16,4786
9901,D40,1/6/16,1/8/16,4787
9902,D68,1/6/16,1/8/16,4787
9903,D80,1/31/16,2/5/16,4788
9904,D81,1/31/16,2/5/16,4788
9905,N119,2/11/16,2/20/16,4790
9906,N120,2/11/16,2/20/16,4790
9907,N121,2/11/16,2/20/16,4790
9908,N122,2/11/16,2/20/16,4790
9909,N123,2/12/16,2/24/16,4791
9910,N124,2/12/16,2/24/16,4791
9911,N125,2/12/16,2/24/16,4791
9912,N126,1/4/16,1/8/16,4793
9913,N127,1/4/16,1/8/16,4793
9914,N128,1/4/16,1/8/16,4793
